step,layer_name,layer_type,shape,max_rank,threshold_rank_tau_0.01,entropy_rank_tau_0.01,stable_rank_tau_0.01,threshold_rank_tau_0.05,entropy_rank_tau_0.05,stable_rank_tau_0.05,threshold_rank_tau_0.1,entropy_rank_tau_0.1,stable_rank_tau_0.1,threshold_rank_tau_0.2,entropy_rank_tau_0.2,stable_rank_tau_0.2,threshold_rank_tau_0.5,entropy_rank_tau_0.5,stable_rank_tau_0.5
1775,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,12.57,1.96,60,12.57,1.96,24,12.57,1.96,5,12.57,1.96,1,12.57,1.96
1775,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,11.88,3.91,46,11.88,3.91,23,11.88,3.91,11,11.88,3.91,4,11.88,3.91
1775,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,20.75,4.26,57,20.75,4.26,37,20.75,4.26,18,20.75,4.26,5,20.75,4.26
1775,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.72,2.96,65,16.72,2.96,33,16.72,2.96,11,16.72,2.96,2,16.72,2.96
1775,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,17.43,2.37,78,17.43,2.37,34,17.43,2.37,9,17.43,2.37,1,17.43,2.37
1775,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,16.24,4.12,65,16.24,4.12,35,16.24,4.12,15,16.24,4.12,4,16.24,4.12
1775,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,25.71,4.34,70,25.71,4.34,45,25.71,4.34,22,25.71,4.34,3,25.71,4.34
1775,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,24.98,3.54,83,24.98,3.54,47,24.98,3.54,16,24.98,3.54,3,24.98,3.54
1775,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,21.34,2.82,85,21.34,2.82,37,21.34,2.82,13,21.34,2.82,1,21.34,2.82
1775,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,22.21,4.11,74,22.21,4.11,40,22.21,4.11,17,22.21,4.11,3,22.21,4.11
1775,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,22.51,4.42,72,22.51,4.42,42,22.51,4.42,19,22.51,4.42,4,22.51,4.42
1775,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,7.93,1.86,40,7.93,1.86,15,7.93,1.86,5,7.93,1.86,2,7.93,1.86
1775,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,11.15,2.15,54,11.15,2.15,21,11.15,2.15,6,11.15,2.15,2,11.15,2.15
1800,transformer.wte.weight,unknown,(50304x384),384,100,29.47,4.06,100,29.47,4.06,54,29.47,4.06,21,29.47,4.06,3,29.47,4.06
1800,transformer.wpe.weight,unknown,(256x384),256,100,25.35,8.04,100,25.35,8.04,58,25.35,8.04,22,25.35,8.04,11,25.35,8.04
1800,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,8.78,1.84,41,8.78,1.84,16,8.78,1.84,5,8.78,1.84,1,8.78,1.84
1800,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,100,12.38,3.45,40,12.38,3.45,23,12.38,3.45,12,12.38,3.45,4,12.38,3.45
1800,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,12.60,3.27,37,12.60,3.27,20,12.60,3.27,13,12.60,3.27,3,12.60,3.27
1800,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,15.98,2.84,55,15.98,2.84,29,15.98,2.84,12,15.98,2.84,2,15.98,2.84
1800,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,90,7.02,2.28,23,7.02,2.28,14,7.02,2.28,6,7.02,2.28,3,7.02,2.28
1800,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,90,10.29,2.58,37,10.29,2.58,21,10.29,2.58,10,10.29,2.58,2,10.29,2.58
1800,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.09,2.84,45,13.09,2.84,22,13.09,2.84,12,13.09,2.84,2,13.09,2.84
1800,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,27.65,4.66,100,27.65,4.66,53,27.65,4.66,21,27.65,4.66,3,27.65,4.66
1800,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,80,6.05,2.34,20,6.05,2.34,10,6.05,2.34,5,6.05,2.34,3,6.05,2.34
1800,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,100,9.06,2.63,40,9.06,2.63,21,9.06,2.63,8,9.06,2.63,2,9.06,2.63
1800,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,15.15,3.06,56,15.15,3.06,29,15.15,3.06,10,15.15,3.06,3,15.15,3.06
1800,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,15.54,2.20,72,15.54,2.20,30,15.54,2.20,6,15.54,2.20,1,15.54,2.20
1800,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,13.98,4.03,52,13.98,4.03,29,13.98,4.03,12,13.98,4.03,4,13.98,4.03
1800,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,20.64,4.15,57,20.64,4.15,36,20.64,4.15,19,20.64,4.15,4,20.64,4.15
1800,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,19.97,3.04,73,19.97,3.04,38,19.97,3.04,12,19.97,3.04,2,19.97,3.04
1800,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,29.98,3.90,100,29.98,3.90,57,29.98,3.90,18,29.98,3.90,2,29.98,3.90
1800,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,19.43,3.48,66,19.43,3.48,35,19.43,3.48,15,19.43,3.48,3,19.43,3.48
1800,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,27.98,4.71,74,27.98,4.71,47,27.98,4.71,26,27.98,4.71,3,27.98,4.71
1800,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,24.01,3.28,83,24.01,3.28,45,24.01,3.28,15,24.01,3.28,3,24.01,3.28
1800,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,23.78,2.94,95,23.78,2.94,43,23.78,2.94,12,23.78,2.94,1,23.78,2.94
1800,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,20.04,2.98,69,20.04,2.98,38,20.04,2.98,13,20.04,2.98,2,20.04,2.98
1800,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,20.16,3.33,65,20.16,3.33,38,20.16,3.33,16,20.16,3.33,2,20.16,3.33
1800,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,5.47,1.62,31,5.47,1.62,10,5.47,1.62,3,5.47,1.62,2,5.47,1.62
1800,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,9.72,2.19,55,9.72,2.19,21,9.72,2.19,5,9.72,2.19,2,9.72,2.19
1825,transformer.wte.weight,unknown,(50304x384),384,100,23.92,3.94,91,23.92,3.94,45,23.92,3.94,17,23.92,3.94,3,23.92,3.94
1825,transformer.wpe.weight,unknown,(256x384),256,100,21.90,4.87,100,21.90,4.87,32,21.90,4.87,17,21.90,4.87,7,21.90,4.87
1825,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,10.83,2.67,49,10.83,2.67,21,10.83,2.67,8,10.83,2.67,2,10.83,2.67
1825,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,93,10.12,2.77,31,10.12,2.77,18,10.12,2.77,10,10.12,2.77,3,10.12,2.77
1825,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,10.58,2.75,26,10.58,2.75,18,10.58,2.75,11,10.58,2.75,3,10.58,2.75
1825,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,11.16,2.26,41,11.16,2.26,21,11.16,2.26,8,11.16,2.26,2,11.16,2.26
1825,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,84,7.41,3.11,24,7.41,3.11,15,7.41,3.11,8,7.41,3.11,3,7.41,3.11
1825,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,77,6.85,1.87,27,6.85,1.87,16,6.85,1.87,6,6.85,1.87,2,6.85,1.87
1825,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.35,2.41,37,11.35,2.41,20,11.35,2.41,10,11.35,2.41,2,11.35,2.41
1825,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,26.01,4.47,96,26.01,4.47,49,26.01,4.47,19,26.01,4.47,4,26.01,4.47
1825,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,60,4.57,1.79,14,4.57,1.79,9,4.57,1.79,5,4.57,1.79,2,4.57,1.79
1825,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,93,8.53,2.29,36,8.53,2.29,19,8.53,2.29,6,8.53,2.29,2,8.53,2.29
1825,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,13.27,3.15,53,13.27,3.15,26,13.27,3.15,11,13.27,3.15,3,13.27,3.15
1825,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,13.29,2.09,65,13.29,2.09,25,13.29,2.09,6,13.29,2.09,1,13.29,2.09
1825,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,11.41,3.14,45,11.41,3.14,22,11.41,3.14,10,11.41,3.14,3,11.41,3.14
1825,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,17.50,3.32,52,17.50,3.32,31,17.50,3.32,16,17.50,3.32,2,17.50,3.32
1825,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,17.96,2.94,67,17.96,2.94,33,17.96,2.94,11,17.96,2.94,2,17.96,2.94
1825,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,29.07,4.23,100,29.07,4.23,55,29.07,4.23,20,29.07,4.23,2,29.07,4.23
1825,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,17.83,3.57,64,17.83,3.57,33,17.83,3.57,14,17.83,3.57,4,17.83,3.57
1825,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,24.81,4.68,71,24.81,4.68,45,24.81,4.68,22,24.81,4.68,4,24.81,4.68
1825,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,24.36,3.68,85,24.36,3.68,46,24.36,3.68,17,24.36,3.68,2,24.36,3.68
1825,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,22.73,2.98,89,22.73,2.98,39,22.73,2.98,13,22.73,2.98,1,22.73,2.98
1825,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,20.33,3.44,68,20.33,3.44,35,20.33,3.44,15,20.33,3.44,3,20.33,3.44
1825,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,20.97,4.54,69,20.97,4.54,40,20.97,4.54,19,20.97,4.54,3,20.97,4.54
1825,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,7.36,1.74,38,7.36,1.74,13,7.36,1.74,5,7.36,1.74,1,7.36,1.74
1825,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,9.14,1.78,45,9.14,1.78,17,9.14,1.78,5,9.14,1.78,1,9.14,1.78
1850,transformer.wte.weight,unknown,(50304x384),384,100,28.23,4.20,100,28.23,4.20,52,28.23,4.20,20,28.23,4.20,3,28.23,4.20
1850,transformer.wpe.weight,unknown,(256x384),256,100,23.85,6.75,100,23.85,6.75,46,23.85,6.75,19,23.85,6.75,9,23.85,6.75
1850,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,13.28,2.60,55,13.28,2.60,24,13.28,2.60,9,13.28,2.60,2,13.28,2.60
1850,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,100,11.91,3.29,37,11.91,3.29,20,11.91,3.29,13,11.91,3.29,4,11.91,3.29
1850,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,13.19,3.54,36,13.19,3.54,20,13.19,3.54,13,13.19,3.54,5,13.19,3.54
1850,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,13.02,2.51,46,13.02,2.51,24,13.02,2.51,10,13.02,2.51,2,13.02,2.51
1850,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,90,7.63,2.38,26,7.63,2.38,16,7.63,2.38,8,7.63,2.38,2,7.63,2.38
1850,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,84,7.96,2.11,34,7.96,2.11,17,7.96,2.11,7,7.96,2.11,2,7.96,2.11
1850,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.11,2.41,39,11.11,2.41,20,11.11,2.41,10,11.11,2.41,2,11.11,2.41
1850,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,29.10,5.82,100,29.10,5.82,59,29.10,5.82,25,29.10,5.82,5,29.10,5.82
1850,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,70,5.04,1.80,18,5.04,1.80,9,5.04,1.80,5,5.04,1.80,2,5.04,1.80
1850,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,100,9.72,2.95,41,9.72,2.95,22,9.72,2.95,9,9.72,2.95,3,9.72,2.95
1850,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,11.72,2.53,46,11.72,2.53,22,11.72,2.53,8,11.72,2.53,2,11.72,2.53
1850,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,10.47,1.85,54,10.47,1.85,21,10.47,1.85,5,10.47,1.85,1,10.47,1.85
1850,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,12.62,3.91,47,12.62,3.91,24,12.62,3.91,11,12.62,3.91,4,12.62,3.91
1850,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,18.09,3.59,54,18.09,3.59,33,18.09,3.59,17,18.09,3.59,4,18.09,3.59
1850,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,18.95,2.98,69,18.95,2.98,35,18.95,2.98,12,18.95,2.98,2,18.95,2.98
1850,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,26.32,3.47,100,26.32,3.47,48,26.32,3.47,16,26.32,3.47,2,26.32,3.47
1850,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,19.32,3.80,67,19.32,3.80,35,19.32,3.80,15,19.32,3.80,4,19.32,3.80
1850,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,27.00,4.28,71,27.00,4.28,46,27.00,4.28,23,27.00,4.28,3,27.00,4.28
1850,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,27.33,3.91,90,27.33,3.91,50,27.33,3.91,19,27.33,3.91,3,27.33,3.91
1850,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,28.33,3.57,100,28.33,3.57,48,28.33,3.57,19,28.33,3.57,1,28.33,3.57
1850,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,25.44,4.82,86,25.44,4.82,48,25.44,4.82,21,25.44,4.82,5,25.44,4.82
1850,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,25.18,5.08,76,25.18,5.08,46,25.18,5.08,22,25.18,5.08,4,25.18,5.08
1850,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,8.87,1.89,43,8.87,1.89,15,8.87,1.89,6,8.87,1.89,1,8.87,1.89
1850,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,11.55,2.03,54,11.55,2.03,21,11.55,2.03,7,11.55,2.03,1,11.55,2.03
1875,transformer.wte.weight,unknown,(50304x384),384,100,33.04,4.93,100,33.04,4.93,62,33.04,4.93,25,33.04,4.93,4,33.04,4.93
1875,transformer.wpe.weight,unknown,(256x384),256,100,23.56,6.13,100,23.56,6.13,39,23.56,6.13,18,23.56,6.13,8,23.56,6.13
1875,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,8.43,1.83,40,8.43,1.83,17,8.43,1.83,4,8.43,1.83,1,8.43,1.83
1875,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,100,11.68,2.93,36,11.68,2.93,20,11.68,2.93,11,11.68,2.93,3,11.68,2.93
1875,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,12.88,3.25,34,12.88,3.25,19,12.88,3.25,13,12.88,3.25,3,12.88,3.25
1875,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,13.29,2.35,50,13.29,2.35,23,13.29,2.35,11,13.29,2.35,1,13.29,2.35
1875,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,89,7.39,2.34,25,7.39,2.34,15,7.39,2.34,8,7.39,2.34,2,7.39,2.34
1875,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,82,7.43,1.94,30,7.43,1.94,17,7.43,1.94,7,7.43,1.94,2,7.43,1.94
1875,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,11.86,2.38,41,11.86,2.38,21,11.86,2.38,9,11.86,2.38,2,11.86,2.38
1875,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,28.16,4.15,100,28.16,4.15,51,28.16,4.15,20,28.16,4.15,3,28.16,4.15
1875,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,83,6.07,2.03,21,6.07,2.03,10,6.07,2.03,6,6.07,2.03,2,6.07,2.03
1875,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,87,7.26,2.06,33,7.26,2.06,16,7.26,2.06,5,7.26,2.06,2,7.26,2.06
1875,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.76,3.12,59,14.76,3.12,28,14.76,3.12,11,14.76,3.12,4,14.76,3.12
1875,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,16.81,2.39,75,16.81,2.39,32,16.81,2.39,8,16.81,2.39,1,16.81,2.39
1875,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,12.46,3.18,46,12.46,3.18,22,12.46,3.18,10,12.46,3.18,3,12.46,3.18
1875,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,19.92,3.91,57,19.92,3.91,35,19.92,3.91,19,19.92,3.91,3,19.92,3.91
1875,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,20.38,3.02,75,20.38,3.02,38,20.38,3.02,12,20.38,3.02,2,20.38,3.02
1875,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,29.87,4.01,100,29.87,4.01,56,29.87,4.01,20,29.87,4.01,2,29.87,4.01
1875,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,19.81,3.42,68,19.81,3.42,36,19.81,3.42,14,19.81,3.42,2,19.81,3.42
1875,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,29.35,4.58,76,29.35,4.58,50,29.35,4.58,25,29.35,4.58,3,29.35,4.58
1875,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,28.97,4.08,96,28.97,4.08,53,28.97,4.08,20,28.97,4.08,3,28.97,4.08
1875,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,28.35,3.64,100,28.35,3.64,49,28.35,3.64,19,28.35,3.64,2,28.35,3.64
1875,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,26.45,4.31,83,26.45,4.31,48,26.45,4.31,20,26.45,4.31,3,26.45,4.31
1875,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,24.29,4.01,70,24.29,4.01,42,24.29,4.01,20,24.29,4.01,3,24.29,4.01
1875,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,6.62,1.66,32,6.62,1.66,12,6.62,1.66,5,6.62,1.66,1,6.62,1.66
1875,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,10.16,1.85,50,10.16,1.85,19,10.16,1.85,5,10.16,1.85,1,10.16,1.85
1900,transformer.wte.weight,unknown,(50304x384),384,100,34.55,5.66,100,34.55,5.66,65,34.55,5.66,27,34.55,5.66,5,34.55,5.66
1900,transformer.wpe.weight,unknown,(256x384),256,100,23.91,5.82,100,23.91,5.82,42,23.91,5.82,18,23.91,5.82,9,23.91,5.82
1900,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,7.61,1.78,37,7.61,1.78,15,7.61,1.78,5,7.61,1.78,1,7.61,1.78
1900,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,100,11.19,3.08,36,11.19,3.08,20,11.19,3.08,11,11.19,3.08,3,11.19,3.08
1900,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,13.17,3.59,36,13.17,3.59,19,13.17,3.59,14,13.17,3.59,4,13.17,3.59
1900,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,13.38,2.46,50,13.38,2.46,24,13.38,2.46,10,13.38,2.46,2,13.38,2.46
1900,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,88,8.00,2.47,25,8.00,2.47,16,8.00,2.47,8,8.00,2.47,2,8.00,2.47
1900,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,91,10.79,2.39,38,10.79,2.39,21,10.79,2.39,11,10.79,2.39,2,10.79,2.39
1900,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,12.57,2.65,44,12.57,2.65,22,12.57,2.65,10,12.57,2.65,2,12.57,2.65
1900,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,30.41,6.07,100,30.41,6.07,63,30.41,6.07,26,30.41,6.07,5,30.41,6.07
1900,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,70,5.02,1.80,17,5.02,1.80,9,5.02,1.80,5,5.02,1.80,2,5.02,1.80
1900,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,100,11.93,2.73,43,11.93,2.73,23,11.93,2.73,10,11.93,2.73,3,11.93,2.73
1900,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,14.15,2.82,53,14.15,2.82,26,14.15,2.82,10,14.15,2.82,3,14.15,2.82
1900,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,14.75,2.07,71,14.75,2.07,29,14.75,2.07,6,14.75,2.07,1,14.75,2.07
1900,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,15.53,4.14,58,15.53,4.14,32,15.53,4.14,13,15.53,4.14,4,15.53,4.14
1900,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,23.53,6.26,67,23.53,6.26,44,23.53,6.26,25,23.53,6.26,7,23.53,6.26
1900,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,23.78,3.36,81,23.78,3.36,44,23.78,3.36,16,23.78,3.36,2,23.78,3.36
1900,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,30.19,3.73,100,30.19,3.73,56,30.19,3.73,19,30.19,3.73,2,30.19,3.73
1900,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,25.58,4.13,80,25.58,4.13,45,25.58,4.13,18,25.58,4.13,3,25.58,4.13
1900,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,30.67,6.41,83,30.67,6.41,55,30.67,6.41,30,30.67,6.41,6,30.67,6.41
1900,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,30.69,4.67,100,30.69,4.67,57,30.69,4.67,23,30.69,4.67,4,30.69,4.67
1900,transformer.h.4.mlp.c_proj.weight,mlp,(384x1536),384,100,26.63,3.21,100,26.63,3.21,45,26.63,3.21,17,26.63,3.21,1,26.63,3.21
1900,transformer.h.5.attn.c_attn.weight,attention,(1152x384),384,100,23.96,3.94,78,23.96,3.94,44,23.96,3.94,18,23.96,3.94,3,23.96,3.94
1900,transformer.h.5.attn.c_proj.weight,attention_proj,(384x384),384,100,28.54,6.61,84,28.54,6.61,54,28.54,6.61,29,28.54,6.61,6,28.54,6.61
1900,transformer.h.5.mlp.c_fc.weight,mlp,(1536x384),384,100,6.95,1.66,37,6.95,1.66,13,6.95,1.66,5,6.95,1.66,1,6.95,1.66
1900,transformer.h.5.mlp.c_proj.weight,mlp,(384x1536),384,100,13.68,2.19,61,13.68,2.19,26,13.68,2.19,7,13.68,2.19,1,13.68,2.19
1925,transformer.wte.weight,unknown,(50304x384),384,100,31.99,5.03,100,31.99,5.03,58,31.99,5.03,24,31.99,5.03,5,31.99,5.03
1925,transformer.wpe.weight,unknown,(256x384),256,100,24.12,6.63,100,24.12,6.63,44,24.12,6.63,18,24.12,6.63,10,24.12,6.63
1925,transformer.h.0.attn.c_attn.weight,attention,(1152x384),384,100,8.17,1.86,38,8.17,1.86,15,8.17,1.86,6,8.17,1.86,1,8.17,1.86
1925,transformer.h.0.attn.c_proj.weight,attention_proj,(384x384),384,100,11.40,3.35,39,11.40,3.35,21,11.40,3.35,11,11.40,3.35,3,11.40,3.35
1925,transformer.h.0.mlp.c_fc.weight,mlp,(1536x384),384,100,11.80,3.10,34,11.80,3.10,19,11.80,3.10,12,11.80,3.10,3,11.80,3.10
1925,transformer.h.0.mlp.c_proj.weight,mlp,(384x1536),384,100,14.29,2.58,53,14.29,2.58,26,14.29,2.58,11,14.29,2.58,2,14.29,2.58
1925,transformer.h.1.attn.c_attn.weight,attention,(1152x384),384,100,7.92,3.30,28,7.92,3.30,17,7.92,3.30,9,7.92,3.30,4,7.92,3.30
1925,transformer.h.1.attn.c_proj.weight,attention_proj,(384x384),384,84,8.60,2.43,33,8.60,2.43,17,8.60,2.43,8,8.60,2.43,2,8.60,2.43
1925,transformer.h.1.mlp.c_fc.weight,mlp,(1536x384),384,100,13.03,2.82,45,13.03,2.82,23,13.03,2.82,11,13.03,2.82,2,13.03,2.82
1925,transformer.h.1.mlp.c_proj.weight,mlp,(384x1536),384,100,33.13,6.30,100,33.13,6.30,66,33.13,6.30,29,33.13,6.30,6,33.13,6.30
1925,transformer.h.2.attn.c_attn.weight,attention,(1152x384),384,68,4.53,1.63,16,4.53,1.63,8,4.53,1.63,5,4.53,1.63,1,4.53,1.63
1925,transformer.h.2.attn.c_proj.weight,attention_proj,(384x384),384,96,8.57,2.85,38,8.57,2.85,21,8.57,2.85,8,8.57,2.85,2,8.57,2.85
1925,transformer.h.2.mlp.c_fc.weight,mlp,(1536x384),384,100,13.64,3.03,53,13.64,3.03,26,13.64,3.03,10,13.64,3.03,3,13.64,3.03
1925,transformer.h.2.mlp.c_proj.weight,mlp,(384x1536),384,100,19.34,2.74,80,19.34,2.74,36,19.34,2.74,11,19.34,2.74,2,19.34,2.74
1925,transformer.h.3.attn.c_attn.weight,attention,(1152x384),384,100,14.87,4.07,53,14.87,4.07,28,14.87,4.07,12,14.87,4.07,5,14.87,4.07
1925,transformer.h.3.attn.c_proj.weight,attention_proj,(384x384),384,100,18.37,4.06,57,18.37,4.06,35,18.37,4.06,18,18.37,4.06,3,18.37,4.06
1925,transformer.h.3.mlp.c_fc.weight,mlp,(1536x384),384,100,16.25,2.91,65,16.25,2.91,32,16.25,2.91,11,16.25,2.91,2,16.25,2.91
1925,transformer.h.3.mlp.c_proj.weight,mlp,(384x1536),384,100,23.24,3.42,100,23.24,3.42,44,23.24,3.42,15,23.24,3.42,2,23.24,3.42
1925,transformer.h.4.attn.c_attn.weight,attention,(1152x384),384,100,17.01,4.30,69,17.01,4.30,37,17.01,4.30,14,17.01,4.30,5,17.01,4.30
1925,transformer.h.4.attn.c_proj.weight,attention_proj,(384x384),384,100,27.78,4.95,76,27.78,4.95,49,27.78,4.95,25,27.78,4.95,4,27.78,4.95
1925,transformer.h.4.mlp.c_fc.weight,mlp,(1536x384),384,100,23.51,3.51,83,23.51,3.51,44,23.51,3.51,16,23.51,3.51,3,23.51,3.51
