MPID;WikiDataLink;WikipediaLink;Name;LastName;Born;SexOrGender;Occupation;Religion;AbgeordnetenwatchID
16241;http://www.wikidata.org/entity/Q122034;https://de.wikipedia.org/wiki/Eva_Gr%C3%A4fin_Finck_von_Finckenstein;Eva Gräfin Finck von Finckenstein;;03.12.1903 00:00;weiblich;['Politiker'];;
16244;http://www.wikidata.org/entity/Q1579324;https://de.wikipedia.org/wiki/Hans_Ekstrand;Hans Ekstrand;Ekstrand;27.12.1903 00:00;männlich;['Politiker'];;
16245;http://www.wikidata.org/entity/Q1512282;https://de.wikipedia.org/wiki/Gerhard_Philipp;Gerhard Philipp;Philipp;04.01.1904 00:00;männlich;['Politiker'];;
16246;http://www.wikidata.org/entity/Q2040070;https://de.wikipedia.org/wiki/Otto_Niebergall;Otto Niebergall;;05.01.1904 00:00;männlich;['Widerstandskämpfer', 'Politiker'];;
16247;http://www.wikidata.org/entity/Q96979;https://de.wikipedia.org/wiki/Anton_Besold;Anton Besold;Besold;13.01.1904 00:00;männlich;['Politiker', 'Rechtsanwalt'];;
16248;http://www.wikidata.org/entity/Q1581916;https://de.wikipedia.org/wiki/Hans_Rauhaus;Hans Rauhaus;Rauhaus;08.02.1904 00:00;männlich;['Politiker'];;
16249;http://www.wikidata.org/entity/Q2038477;https://de.wikipedia.org/wiki/Otto_Dannebom;Otto Dannebom;Dannebom;10.02.1904 00:00;männlich;['Politiker'];;
16250;http://www.wikidata.org/entity/Q1286586;https://de.wikipedia.org/wiki/Edmund_Leukert;Edmund Leukert;;24.02.1904 00:00;männlich;['Politiker'];;
16251;http://www.wikidata.org/entity/Q1577298;https://de.wikipedia.org/wiki/Hans-Joachim_Fricke;Hans-Joachim Fricke;Fricke;26.02.1904 00:00;männlich;['Politiker', 'Rechtsanwalt'];;
16253;http://www.wikidata.org/entity/Q90819;https://de.wikipedia.org/wiki/Adolf_Arndt;Adolf Arndt;Arndt;12.03.1904 00:00;männlich;['Notar', 'Politiker', 'Rechtsanwalt', 'Richter'];;
16254;http://www.wikidata.org/entity/Q1235181;https://de.wikipedia.org/wiki/Fritz_Berendsen;Fritz Berendsen;Berendsen;15.03.1904 00:00;männlich;['Politiker'];;
16255;http://www.wikidata.org/entity/Q714469;https://de.wikipedia.org/wiki/Artur_Jahn;Artur Jahn;Jahn;18.03.1904 00:00;männlich;['Politiker'];;
16256;http://www.wikidata.org/entity/Q96959;https://de.wikipedia.org/wiki/Johann_Baptist_Gradl;Johann Baptist Gradl;Gradl;25.03.1904 00:00;männlich;['Politiker'];;
16259;http://www.wikidata.org/entity/Q1609323;https://de.wikipedia.org/wiki/Herbert_Wolff_(Politiker);Herbert Wolff;Wolff;08.04.1904 00:00;männlich;['Journalist', 'Politiker'];;
16261;http://www.wikidata.org/entity/Q65657;https://de.wikipedia.org/wiki/Hans_Furler;Hans Furler;Furler;05.06.1904 00:00;männlich;['Hochschullehrer', 'Jurist', 'Politiker', 'Rechtsanwalt'];;
16264;http://www.wikidata.org/entity/Q1704700;https://de.wikipedia.org/wiki/Josef_Grunner;Josef Grunner;Grunner;10.06.1904 00:00;männlich;['Politiker'];;
16266;http://www.wikidata.org/entity/Q1447374;https://de.wikipedia.org/wiki/Franz_H%C3%B6hne_(Politiker);Franz Höhne;Höhne;13.06.1904 00:00;männlich;['Politiker'];;
16267;http://www.wikidata.org/entity/Q1516165;https://de.wikipedia.org/wiki/Matthias_Hoogen;Matthias Hoogen;;25.06.1904 00:00;männlich;['Politiker', 'Rechtsanwalt'];;
16268;http://www.wikidata.org/entity/Q1388536;https://de.wikipedia.org/wiki/Gisbert_Kley;Gisbert Kley;;03.08.1904 00:00;männlich;['Politiker'];;
16271;http://www.wikidata.org/entity/Q1594879;https://de.wikipedia.org/wiki/Willibald_M%C3%BCcke;Willibald Mücke;;28.08.1904 00:00;männlich;['Politiker'];;
16272;http://www.wikidata.org/entity/Q1462132;https://de.wikipedia.org/wiki/Friedrich_Sch%C3%B6nauer;Friedrich Schönauer;;11.09.1904 00:00;männlich;['Politiker'];;
16273;http://www.wikidata.org/entity/Q1592845;https://de.wikipedia.org/wiki/Wilhelm_Reitz;Wilhelm Reitz;;23.09.1904 00:00;männlich;['Politiker'];;
16274;http://www.wikidata.org/entity/Q78425;https://de.wikipedia.org/wiki/Hermann_Ehlers;Hermann Ehlers;Ehlers;01.10.1904 00:00;männlich;['Politiker'];;
16275;http://www.wikidata.org/entity/Q1457241;https://de.wikipedia.org/wiki/Friedhelm_Missmahl;Friedhelm Missmahl;Missmahl;03.10.1904 00:00;männlich;['Politiker'];;
16276;http://www.wikidata.org/entity/Q1449318;https://de.wikipedia.org/wiki/Franz_Varelmann;Franz Varelmann;;03.11.1904 00:00;männlich;['Politiker'];;
16277;http://www.wikidata.org/entity/Q2058927;https://de.wikipedia.org/wiki/Paul_Blei%C3%9F;Paul Bleiß;;06.11.1904 00:00;männlich;['Politiker'];;
16278;http://www.wikidata.org/entity/Q1460450;https://de.wikipedia.org/wiki/Friedrich_Knorr_(Politiker);Friedrich Knorr;Knorr;10.11.1904 00:00;männlich;['Bibliothekar', 'Politiker'];;
16280;http://www.wikidata.org/entity/Q1770156;https://de.wikipedia.org/wiki/Rudolf_Meyer-Ronnenberg;Rudolf Meyer-Ronnenberg;;19.11.1904 00:00;männlich;['Politiker'];;
16281;http://www.wikidata.org/entity/Q2638411;https://de.wikipedia.org/wiki/Albert_Ludwig_Juncker;Albert Ludwig Juncker;;02.12.1904 00:00;männlich;['Politiker'];;
16283;http://www.wikidata.org/entity/Q1460359;https://de.wikipedia.org/wiki/Friedrich_Kempfler;Fritz Kempfler;;06.12.1904 00:00;männlich;['Politiker'];;
16284;http://www.wikidata.org/entity/Q1903780;https://de.wikipedia.org/wiki/Martin_Frey_(Politiker);Martin Frey;Frey;07.12.1904 00:00;männlich;['Politiker'];;
16285;http://www.wikidata.org/entity/Q1643532;https://de.wikipedia.org/wiki/Alfred_Onnen;Alfred Onnen;;11.12.1904 00:00;männlich;['Politiker'];;
16286;http://www.wikidata.org/entity/Q1223704;https://de.wikipedia.org/wiki/Dietrich_B%C3%BCrkel;Dietrich Bürkel;Bürkel;02.01.1905 00:00;männlich;['Politiker', 'Rechtsanwalt'];;
16287;http://www.wikidata.org/entity/Q1450083;https://de.wikipedia.org/wiki/Franziska_Bennemann;Franziska Bennemann;Bennemann;30.01.1905 00:00;weiblich;['Politiker'];;
16288;http://www.wikidata.org/entity/Q1705614;https://de.wikipedia.org/wiki/Josef_Schatz_(Politiker,_1905);Josef Schatz;Schatz;06.02.1905 00:00;männlich;['Politiker'];;
16289;http://www.wikidata.org/entity/Q1695286;https://de.wikipedia.org/wiki/Josef_Becker_(Politiker,_1905);Josef Becker;Becker;08.02.1905 00:00;männlich;['Politiker'];;
16290;http://www.wikidata.org/entity/Q825657;https://de.wikipedia.org/wiki/Bernhard_M%C3%BChlhan;Bernhard Mühlhan;Mühlhan;12.02.1905 00:00;männlich;['Politiker'];;
16291;http://www.wikidata.org/entity/Q1782384;https://de.wikipedia.org/wiki/Konrad_Wittmann_(Politiker);Konrad Wittmann;Wittmann;18.02.1905 00:00;männlich;['Politiker'];;
16294;http://www.wikidata.org/entity/Q1561852;https://de.wikipedia.org/wiki/G%C3%BCnther_Sewald;Günther Sewald;Sewald;12.04.1905 00:00;männlich;['Politiker'];;
16295;http://www.wikidata.org/entity/Q1502830;https://de.wikipedia.org/wiki/Karl_Brunner_(Politiker,_1905);Karl Brunner;Brunner;12.04.1905 00:00;männlich;['Journalist', 'Politiker'];;
16296;http://www.wikidata.org/entity/Q1704770;https://de.wikipedia.org/wiki/Karl_Wieninger;Karl Wieninger;Wieninger;28.04.1905 00:00;männlich;['Politiker'];;
16302;http://www.wikidata.org/entity/Q1040260;https://de.wikipedia.org/wiki/Carl_Roesch_(Politiker);Carl Roesch;;13.06.1905 00:00;männlich;['Politiker'];;
16304;http://www.wikidata.org/entity/Q566322;https://de.wikipedia.org/wiki/Hans-Joachim_von_Merkatz;Hans-Joachim von Merkatz;;07.07.1905 00:00;männlich;['Jurist', 'Landwirt', 'Politiker', 'Rechtsanwalt'];;
16305;http://www.wikidata.org/entity/Q1564870;https://de.wikipedia.org/wiki/Roland_Seffrin;Roland Seffrin;;24.07.1905 00:00;männlich;['Politiker'];;
16306;http://www.wikidata.org/entity/Q1693149;https://de.wikipedia.org/wiki/Johann_Cramer_(Politiker);Johann Cramer;Cramer;29.07.1905 00:00;männlich;['Politiker'];;
16307;http://www.wikidata.org/entity/Q2561400;https://de.wikipedia.org/wiki/Werner_Hansen;Werner Hansen;Hansen;31.07.1905 00:00;männlich;['Gewerkschafter', 'Widerstandskämpfer', 'Politiker'];;
16309;http://www.wikidata.org/entity/Q1145015;https://de.wikipedia.org/wiki/Curt_Becker_(Politiker,_1905);Curt Becker;Becker;07.08.1905 00:00;männlich;['Politiker'];;
16310;http://www.wikidata.org/entity/Q562615;https://de.wikipedia.org/wiki/Anna_M%C3%B6nikes;Anna Mönikes;Mönikes;16.08.1905 00:00;weiblich;['Politiker'];;
16311;http://www.wikidata.org/entity/Q1275787;https://de.wikipedia.org/wiki/Hermann_Berg_(Politiker);Hermann Berg;Berg;29.08.1905 00:00;männlich;['Politiker'];;
16312;http://www.wikidata.org/entity/Q65542;https://de.wikipedia.org/wiki/Theodor_Blank;Theodor Blank;Blank;19.09.1905 00:00;männlich;['Politiker'];;
16313;http://www.wikidata.org/entity/Q696449;https://de.wikipedia.org/wiki/Arnold_Verhoeven;Arnold Verhoeven;Verhoeven;21.10.1905 00:00;männlich;['Politiker'];;
16317;http://www.wikidata.org/entity/Q1352723;https://de.wikipedia.org/wiki/Erich_Langer_(Politiker);Erich Langer;Langer;23.11.1905 00:00;männlich;['Politiker'];;
16318;http://www.wikidata.org/entity/Q1040700;https://de.wikipedia.org/wiki/Carl_Stenger;Carl Stenger;Stenger;26.11.1905 00:00;männlich;['Politiker'];;
16319;http://www.wikidata.org/entity/Q104539;https://de.wikipedia.org/wiki/Paul_Krause_(Politiker,_1905);Paul Krause;Krause;27.12.1905 00:00;männlich;['Politiker'];;
16320;http://www.wikidata.org/entity/Q1754969;https://de.wikipedia.org/wiki/Wolfgang_Klausner;Wolfgang Klausner;Klausner;08.01.1906 00:00;männlich;['Politiker'];;
16321;http://www.wikidata.org/entity/Q1913446;https://de.wikipedia.org/wiki/Max_Seidel_(Politiker);Max Seidel;Seidel;21.01.1906 00:00;männlich;['Politiker'];;
16324;http://www.wikidata.org/entity/Q1599795;https://de.wikipedia.org/wiki/Liesel_Kipp-Kaule;Liesel Kipp-Kaule;;13.02.1906 00:00;weiblich;['Politiker'];;
16326;http://www.wikidata.org/entity/Q1600264;https://de.wikipedia.org/wiki/Heinz_Gemein;Heinz Gemein;;26.02.1906 00:00;männlich;['Kaufmann', 'Politiker'];;
16327;http://www.wikidata.org/entity/Q1489045;https://de.wikipedia.org/wiki/Margarete_Rudoll;Margarete Rudoll;;27.02.1906 00:00;weiblich;['Politiker'];;
16329;http://www.wikidata.org/entity/Q15810592;https://de.wikipedia.org/wiki/Friedrich_Fritz_(Politiker);Friedrich Fritz;Fritz;30.03.1906 00:00;männlich;['Politiker'];;
16330;http://www.wikidata.org/entity/Q1895994;https://de.wikipedia.org/wiki/Maria_Jacobi_(Politikerin,_1906);Maria Jacobi;Jacobi;06.04.1906 00:00;weiblich;['Politiker'];;
16331;http://www.wikidata.org/entity/Q1765093;https://de.wikipedia.org/wiki/Philipp_Wehr;Philipp Wehr;;10.04.1906 00:00;männlich;['Politiker'];;
16332;http://www.wikidata.org/entity/Q1396087;https://de.wikipedia.org/wiki/Rudolf_Vogel_(Politiker,_1906);Rudolf Vogel;Vogel;18.04.1906 00:00;männlich;['Journalist', 'Politiker'];;
16333;http://www.wikidata.org/entity/Q561949;https://de.wikipedia.org/wiki/Anna_Maria_Bieganowski;Anna Maria Bieganowski;Bieganowski;22.04.1906 00:00;weiblich;['Politiker'];;
16334;http://www.wikidata.org/entity/Q1576761;https://de.wikipedia.org/wiki/Hans-Carl_R%C3%BCdel;Hans-Carl Rüdel;Rüdel;02.05.1906 00:00;männlich;['Politiker'];;
16335;http://www.wikidata.org/entity/Q363351;https://de.wikipedia.org/wiki/Adolf_Mauk;Adolf Mauk;Mauk;08.05.1906 00:00;männlich;['Politiker'];;
16336;http://www.wikidata.org/entity/Q1580416;https://de.wikipedia.org/wiki/Hans_Ils;Hans Ils;Ils;12.05.1906 00:00;männlich;['Politiker'];;
16337;http://www.wikidata.org/entity/Q78109;https://de.wikipedia.org/wiki/Gerd_Bucerius;Gerd Bucerius;;19.05.1906 00:00;männlich;['Verleger', 'Journalist', 'Politiker', 'Schriftsteller', 'Richter'];;
16338;http://www.wikidata.org/entity/Q1717212;https://de.wikipedia.org/wiki/Wilhelm_Gefeller;Wilhelm Gefeller;;27.05.1906 00:00;männlich;['Politiker'];;
16341;http://www.wikidata.org/entity/Q1290430;https://de.wikipedia.org/wiki/Joachim_Sch%C3%B6ne;Joachim Schöne;Schöne;19.06.1906 00:00;männlich;['Politiker'];;
16342;http://www.wikidata.org/entity/Q1705794;https://de.wikipedia.org/wiki/Josef_Spies;Josef Spies;Spies;23.06.1906 00:00;männlich;['Politiker'];;
16344;http://www.wikidata.org/entity/Q77095;https://de.wikipedia.org/wiki/Herbert_Wehner;Herbert Wehner;Wehner;11.07.1906 00:00;männlich;['Politiker'];;
16345;http://www.wikidata.org/entity/Q1597691;https://de.wikipedia.org/wiki/Heinrich_H%C3%B6rnemann;Heinrich Hörnemann;;16.07.1906 00:00;männlich;['Politiker'];;
16346;http://www.wikidata.org/entity/Q1465950;https://de.wikipedia.org/wiki/Fritz_Corterier;Fritz Corterier;;19.07.1906 00:00;männlich;['Politiker'];;
16347;http://www.wikidata.org/entity/Q2644777;https://de.wikipedia.org/wiki/Alfred_Burgemeister;Alfred Burgemeister;Burgemeister;22.07.1906 00:00;männlich;['Politiker'];;
16348;http://www.wikidata.org/entity/Q1719456;https://de.wikipedia.org/wiki/Luise_Peter;Luise Peter;Peter;24.07.1906 00:00;weiblich;['Politiker'];;
16349;http://www.wikidata.org/entity/Q1511901;https://de.wikipedia.org/wiki/Gerhard_Kisters;Gerhard Kisters;;03.08.1906 00:00;männlich;['Politiker'];;
16350;http://www.wikidata.org/entity/Q1290611;https://de.wikipedia.org/wiki/Georg_Krug_(Politiker,_1906);Georg Krug;Krug;06.08.1906 00:00;männlich;['Politiker'];;
16354;http://www.wikidata.org/entity/Q1582001;https://de.wikipedia.org/wiki/Hans_Revenstorff;Hans Revenstorff;;24.08.1906 00:00;männlich;['Politiker'];;
16355;http://www.wikidata.org/entity/Q66447;https://de.wikipedia.org/wiki/Eugen_Gerstenmaier;Eugen Gerstenmaier;Gerstenmaier;25.08.1906 00:00;männlich;['evangelischer Theologe', 'Widerstandskämpfer', 'Theologe', 'Politiker'];Evangelisch-lutherische Kirchen;
16356;http://www.wikidata.org/entity/Q1733028;https://de.wikipedia.org/wiki/Karl_Simpfend%C3%B6rfer;Karl Simpfendörfer;Simpfendörfer;02.09.1906 00:00;männlich;['Politiker'];;
16357;http://www.wikidata.org/entity/Q1360788;https://de.wikipedia.org/wiki/Ernst_von_Bodelschwingh_(Politiker);Ernst von Bodelschwingh;von Bodelschwingh;08.09.1906 00:00;männlich;['Politiker'];;
16359;http://www.wikidata.org/entity/Q105121;https://de.wikipedia.org/wiki/Hubertus_Prinz_zu_L%C3%B6wenstein-Wertheim-Freudenberg;Hubertus Prinz zu Löwenstein-Wertheim-Freudenberg;zu Löwenstein-Wertheim-Freudenberg;14.10.1906 00:00;männlich;['Journalist', 'Historiker', 'Politiker'];;
16361;http://www.wikidata.org/entity/Q825149;https://de.wikipedia.org/wiki/Bernhard_G%C3%BCnther_(Politiker);Bernhard Günther;Günther;04.11.1906 00:00;männlich;['Politiker'];;
16362;http://www.wikidata.org/entity/Q1600238;https://de.wikipedia.org/wiki/Heinz_Frommhold;Heinz Frommhold;Frommhold;26.11.1906 00:00;männlich;['Politiker'];;
16363;http://www.wikidata.org/entity/Q1794074;https://de.wikipedia.org/wiki/Kurt_Schr%C3%B6der_(Politiker);Kurt Schröder;Schröder;13.12.1906 00:00;männlich;['Politiker'];;
16367;http://www.wikidata.org/entity/Q1704879;https://de.wikipedia.org/wiki/Josef_H%C3%B6chst;Josef Höchst;;03.01.1907 00:00;männlich;['Politiker'];;
16369;http://www.wikidata.org/entity/Q2546303;https://de.wikipedia.org/wiki/Walter_Seuffert;Walter Seuffert;Seuffert;04.02.1907 00:00;männlich;['Politiker', 'Richter'];;
16370;http://www.wikidata.org/entity/Q1902933;https://de.wikipedia.org/wiki/Marta_Schanzenbach;Marta Schanzenbach;Schanzenbach;07.02.1907 00:00;weiblich;['Politiker'];;
16371;http://www.wikidata.org/entity/Q1506124;https://de.wikipedia.org/wiki/Georg_Stiller;Georg Stiller;Stiller;09.02.1907 00:00;männlich;['Politiker'];;
16373;http://www.wikidata.org/entity/Q1244360;https://de.wikipedia.org/wiki/Ernst_Schellenberg_(Politiker);Ernst Schellenberg;Schellenberg;20.02.1907 00:00;männlich;['Politiker'];;
16377;http://www.wikidata.org/entity/Q1597066;https://de.wikipedia.org/wiki/Heinrich_Draeger;Heinrich Draeger;Draeger;04.03.1907 00:00;männlich;['Politiker', 'Ingenieur'];;
16378;http://www.wikidata.org/entity/Q1584591;https://de.wikipedia.org/wiki/Harald_Koch_(Politiker,_1907);Harald Koch;Koch;04.03.1907 00:00;männlich;['Politiker'];;
16380;http://www.wikidata.org/entity/Q1704369;https://de.wikipedia.org/wiki/Josef_Braun_(Politiker,_1907);Josef Braun;Braun;05.04.1907 00:00;männlich;['Politiker'];;
16381;http://www.wikidata.org/entity/Q364092;https://de.wikipedia.org/wiki/Adolf_Scheu;Adolf Scheu;Scheu;26.04.1907 00:00;männlich;['Politiker'];;
16382;http://www.wikidata.org/entity/Q1579148;https://de.wikipedia.org/wiki/Hans_Dichgans;Hans Dichgans;;16.05.1907 00:00;männlich;['Abteilungsleiter', 'Politiker'];;
16383;http://www.wikidata.org/entity/Q1597099;https://de.wikipedia.org/wiki/Heinrich_Eckstein;Heinrich Eckstein;Eckstein;19.05.1907 00:00;männlich;['Politiker'];;
16384;http://www.wikidata.org/entity/Q76347;https://de.wikipedia.org/wiki/Karl_Graf_von_Spreti;Karl Graf von Spreti;von Spreti;21.05.1907 00:00;männlich;['Diplomat', 'Politiker', 'Architekt'];;
16385;http://www.wikidata.org/entity/Q112234;https://de.wikipedia.org/wiki/Ingeborg_Geisend%C3%B6rfer;Ingeborg Geisendörfer;Geisendörfer;30.05.1907 00:00;weiblich;['Politiker'];;
16386;http://www.wikidata.org/entity/Q1679165;https://de.wikipedia.org/wiki/Jakob_Koenen;Jakob Koenen;Koenen;05.06.1907 00:00;männlich;['Politiker'];;
16390;http://www.wikidata.org/entity/Q1793403;https://de.wikipedia.org/wiki/Kurt_Birrenbach;Kurt Birrenbach;;02.07.1907 00:00;männlich;['Politiker'];;
16391;http://www.wikidata.org/entity/Q1505100;https://de.wikipedia.org/wiki/Georg_K%C3%B6rner_(Politiker);Georg Körner;Körner;03.07.1907 00:00;männlich;['Politiker'];;
16392;http://www.wikidata.org/entity/Q96975;https://de.wikipedia.org/wiki/Hans_Lenz_(Politiker,_1907);Hans Lenz;Lenz;12.07.1907 00:00;männlich;['Politiker'];;
16393;http://www.wikidata.org/entity/Q1460644;https://de.wikipedia.org/wiki/Friedrich_K%C3%BChn_(Politiker);Friedrich Kühn;Kühn;13.07.1907 00:00;männlich;['Politiker'];;
16394;http://www.wikidata.org/entity/Q71560;https://de.wikipedia.org/wiki/K%C3%A4te_Strobel;Käte Strobel;Müller;23.07.1907 00:00;weiblich;['Politiker'];;
16395;http://www.wikidata.org/entity/Q113421;https://de.wikipedia.org/wiki/Theodor_Teriete;Theodor Teriete;;09.08.1907 00:00;männlich;['Politiker'];;
16398;http://www.wikidata.org/entity/Q1688091;https://de.wikipedia.org/wiki/Karl_Regling;Karl Regling;;09.10.1907 00:00;männlich;['Politiker'];;
16399;http://www.wikidata.org/entity/Q1410770;https://de.wikipedia.org/wiki/Wilhelm_H%C3%B6ck;Wilhelm Höck;Höck;21.10.1907 00:00;männlich;['Politiker'];;
16400;http://www.wikidata.org/entity/Q2651032;https://de.wikipedia.org/wiki/Alphons_Horten;Alphons Horten;;09.11.1907 00:00;männlich;['Politiker'];;
16401;http://www.wikidata.org/entity/Q1329885;https://de.wikipedia.org/wiki/Elisabeth_Enseling;Elisabeth Enseling;;12.11.1907 00:00;weiblich;['Politiker'];;
16402;http://www.wikidata.org/entity/Q1904796;https://de.wikipedia.org/wiki/Martin_Reichmann;Martin Reichmann;Reichmann;29.11.1907 00:00;männlich;['Politiker'];;
16403;http://www.wikidata.org/entity/Q1283418;https://de.wikipedia.org/wiki/Edeltraud_Kuchtner;Edeltraud Kuchtner;;20.12.1907 00:00;weiblich;['Politiker'];;
16404;http://www.wikidata.org/entity/Q1283271;https://de.wikipedia.org/wiki/Edelhard_Rock;Edelhard Rock;Rock;07.01.1908 00:00;männlich;['Politiker'];;
16408;http://www.wikidata.org/entity/Q1705479;https://de.wikipedia.org/wiki/Josef_Porten;Josef Porten;;14.02.1908 00:00;männlich;['Politiker'];;
16409;http://www.wikidata.org/entity/Q2642019;https://de.wikipedia.org/wiki/Alexander_Elbr%C3%A4chter;Alexander Elbrächter;;20.02.1908 00:00;männlich;['Politiker'];;
16411;http://www.wikidata.org/entity/Q817932;https://de.wikipedia.org/wiki/Benno_Graf;Benno Graf;Graf;13.03.1908 00:00;männlich;['Politiker'];;
16412;http://www.wikidata.org/entity/Q1505602;https://de.wikipedia.org/wiki/Georg_Peters_(Politiker,_1908);Georg Peters;Peters;29.03.1908 00:00;männlich;['Soldat', 'Politiker'];;
16413;http://www.wikidata.org/entity/Q1377853;https://de.wikipedia.org/wiki/Willy_K%C3%B6nen;Willy Könen;Koenen;08.04.1908 00:00;männlich;['Politiker'];;
16414;http://www.wikidata.org/entity/Q826172;https://de.wikipedia.org/wiki/Bernhard_Winkelheide;Bernhard Winkelheide;Winkelheide;04.05.1908 00:00;männlich;['Politiker'];;
16416;http://www.wikidata.org/entity/Q1705984;https://de.wikipedia.org/wiki/Josef_Wallner_(Politiker,_1908);Josef Wallner;;10.05.1908 00:00;männlich;['Politiker'];;
16417;http://www.wikidata.org/entity/Q1468917;https://de.wikipedia.org/wiki/Fritz_Wilhelm_H%C3%B6rauf;Fritz Wilhelm Hörauf;;10.05.1908 00:00;männlich;['Politiker'];;
16419;http://www.wikidata.org/entity/Q1818755;https://de.wikipedia.org/wiki/Leo_Storm;Leo Storm;Storm;09.06.1908 00:00;männlich;['Politiker'];;
16421;http://www.wikidata.org/entity/Q1603617;https://de.wikipedia.org/wiki/Rudolf_Schrader;Rudolf Schrader;Schrader;17.06.1908 00:00;männlich;['Politiker'];;
16424;http://www.wikidata.org/entity/Q764451;https://de.wikipedia.org/wiki/August_Weimer;August Weimer;Weimer;27.06.1908 00:00;männlich;['Politiker'];;
